Season,WTeamID,WScore,LTeamID,LScore,SeedW,SeedL,WinRatio14W,OffEffW,DefEffW,EFTW,WinRatioW,WinRatio14L,OffEffL,DefEffL,EFTL,WinRatioL
2004,1403,76,1150,73,8,9,0.75,110.14728240416329,100.08956342038948,0.4969001699335998,0.6875,0.75,112.22420453593494,101.02552755271037,0.5119964754783599,0.7241379310344828
2004,1448,79,1433,78,4,13,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286,1.0,107.33370907232161,96.98228342581639,0.5348067171237311,0.7666666666666667
2004,1130,58,1428,51,6,11,0.8,108.97662290451754,101.11317082631544,0.49185563295410617,0.71875,0.8,110.90857970546787,98.89294608306976,0.5353678097299895,0.7419354838709677
2004,1153,80,1190,77,4,13,0.8,116.03853179954355,95.07456683048841,0.5185624566618977,0.8,1.0,107.37198786394055,96.42994838194822,0.5140099475097994,0.8275862068965517
2004,1210,65,1320,60,3,14,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,107.83718159916103,101.63244676035683,0.5082273559269619,0.6896551724137931
2004,1228,72,1293,53,5,12,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8,1.0,117.95145617100417,101.63388559806778,0.5505017185805735,0.8333333333333334
2004,1242,78,1227,53,4,13,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,1.0,111.17264675843873,99.09546653968418,0.5017968080168462,0.7741935483870968
2004,1246,96,1197,76,1,16,1.0,110.49842404474263,95.56738088316483,0.5257390227295096,0.8666666666666667,0.6,103.4882575817977,105.50238909542686,0.49559926552338474,0.4666666666666667
2004,1272,59,1376,43,7,10,0.3333333333333333,111.1525504252796,99.72976733508867,0.5000277040930036,0.75,0.4,108.83760966930063,96.71150143803193,0.4971090755867869,0.696969696969697
2004,1280,85,1284,52,2,15,0.6666666666666666,113.6939494770695,97.77466250797617,0.5239546056235999,0.8928571428571429,0.75,104.02471867335206,101.23689301236605,0.4851354910899847,0.65625
2004,1301,61,1418,52,3,14,0.4,113.08277784737854,100.77397672966244,0.532463001736045,0.6896551724137931,1.0,111.99939409437934,102.56288720425434,0.5356618254770894,0.6923076923076923
2004,1329,75,1186,56,2,15,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,1.0,107.88728641585824,104.78819724253783,0.5396193718679629,0.5714285714285714
2004,1334,66,1344,58,12,5,1.0,110.51320429854341,102.1176156013281,0.531305322610072,0.7666666666666667,0.25,110.5604525729615,99.75284941300954,0.5284592451277215,0.7142857142857143
2004,1338,53,1416,44,3,14,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875,1.0,110.5613873419217,98.06111466699029,0.5249327156702308,0.8275862068965517
2004,1412,102,1449,100,9,8,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931,0.8,111.23650517394437,107.26385862921643,0.518510539884159,0.6333333333333333
2004,1435,71,1444,58,6,11,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7,1.0,118.56337349081818,98.9285801052024,0.5236300689321798,0.8666666666666667
2004,1458,76,1350,64,6,11,1.0,115.85747262895954,95.80163419851148,0.5038379618090327,0.8,0.75,104.20075992107525,94.97748024469306,0.4659952464118222,0.625
2004,1462,80,1257,70,7,10,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.5,107.32823114675139,89.72185387262299,0.48659770789305834,0.6896551724137931
2004,1104,70,1390,67,8,1,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,0.8,114.16631073658299,93.59254328606504,0.5327107285812949,0.9666666666666667
2004,1163,72,1177,55,2,7,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.8,112.68386115555232,107.28105489981004,0.5193654893603011,0.7
2004,1181,90,1371,62,1,8,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,0.3333333333333333,111.37208414804597,99.33238680465699,0.5155616606265973,0.6785714285714286
2004,1305,91,1211,72,10,2,1.0,112.7977520786675,98.76897085040459,0.4984669428613174,0.7333333333333333,1.0,123.59987438739317,98.69788506812738,0.5783941658170365,0.9310344827586207
2004,1386,70,1403,65,1,8,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,0.75,110.14728240416329,100.08956342038948,0.4969001699335998,0.6875
2004,1393,72,1268,70,5,4,0.75,110.47576879554727,101.5820248691241,0.4971771054771367,0.75,1.0,107.28501210827613,99.28092928381939,0.4841158079683539,0.6333333333333333
2004,1400,78,1314,75,3,6,0.4,116.27213389129332,100.99819120597002,0.4955015399159993,0.7666666666666667,0.5,112.73101193691014,102.5426519885976,0.5162198870058093,0.6428571428571429
2004,1448,84,1264,80,4,12,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286,1.0,112.9943251181022,96.94222207452043,0.4945509479936891,0.8275862068965517
2004,1210,57,1130,54,3,6,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,0.8,108.97662290451754,101.11317082631544,0.49185563295410617,0.71875
2004,1228,92,1153,68,5,4,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8,0.8,116.03853179954355,95.07456683048841,0.5185624566618977,0.8
2004,1242,78,1334,63,4,12,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,1.0,110.51320429854341,102.1176156013281,0.531305322610072,0.7666666666666667
2004,1329,70,1272,53,2,7,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.3333333333333333,111.1525504252796,99.72976733508867,0.5000277040930036,0.75
2004,1338,59,1458,55,3,6,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875,1.0,115.85747262895954,95.80163419851148,0.5038379618090327,0.8
2004,1412,76,1246,75,9,1,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931,1.0,110.49842404474263,95.56738088316483,0.5257390227295096,0.8666666666666667
2004,1435,75,1301,73,6,3,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7,0.4,113.08277784737854,100.77397672966244,0.532463001736045,0.6896551724137931
2004,1462,89,1280,74,7,2,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.6666666666666666,113.6939494770695,97.77466250797617,0.5239546056235999,0.8928571428571429
2004,1104,80,1393,71,8,5,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,0.75,110.47576879554727,101.5820248691241,0.4971771054771367,0.75
2004,1163,73,1435,53,2,6,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7
2004,1329,63,1338,51,2,3,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875
2004,1386,84,1448,80,1,4,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286
2004,1181,72,1228,62,1,5,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8
2004,1210,72,1305,67,3,10,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,112.7977520786675,98.76897085040459,0.4984669428613174,0.7333333333333333
2004,1242,100,1412,74,4,9,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931
2004,1462,79,1400,71,7,3,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.4,116.27213389129332,100.99819120597002,0.4955015399159993,0.7666666666666667
2004,1163,87,1104,71,2,8,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241
2004,1329,64,1386,62,2,1,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143
2004,1181,66,1462,63,1,7,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697
2004,1210,79,1242,71,3,4,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143
2004,1163,79,1181,78,2,1,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375
2004,1210,67,1329,65,3,2,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931
2004,1163,82,1210,73,2,3,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875
2005,1324,79,1105,69,16,16,1.0,110.71843186785651,115.11136786377956,0.5070977746664553,0.3793103448275862,0.6666666666666666,98.11527276484658,96.21489325830044,0.45455211051656497,0.5517241379310345
2005,1112,66,1429,53,3,14,0.75,115.28221687884806,100.93593342146227,0.5280129014389398,0.8181818181818182,1.0,121.357114692692,95.74197467787073,0.5944563369516468,0.7741935483870968
2005,1130,85,1335,65,4,13,0.3333333333333333,113.04987153227312,100.51601766775259,0.48921164763381025,0.8571428571428571,1.0,105.17421797558437,93.2163850119632,0.500385762027197,0.7142857142857143
2005,1153,76,1234,64,7,10,0.6666666666666666,113.62873837018003,95.98171984155113,0.49983155848601946,0.7741935483870968,0.8,109.92817859021022,100.88421933792624,0.5234794868846646,0.65625
2005,1211,74,1457,64,3,14,1.0,120.6645366544033,105.79977946362214,0.552278295179352,0.8620689655172413,1.0,107.978562138684,95.09614763357914,0.5080167205637942,0.8275862068965517
2005,1228,67,1192,55,1,16,0.8,122.78432857752749,95.56666208718507,0.5635164200271917,0.9696969696969697,0.75,109.08945398903145,104.03688648879337,0.5067558363165513,0.6129032258064516
2005,1246,72,1184,64,2,15,0.6,112.58839433420485,94.49557581270783,0.5189996309192468,0.8333333333333334,1.0,109.19545403707086,104.17648639181583,0.5299063053301776,0.7037037037037037
2005,1305,61,1400,57,9,8,0.6666666666666666,107.313487572791,96.10481308679783,0.48892477270503065,0.7931034482758621,0.3333333333333333,116.13771139218773,103.32270860807526,0.5285164589592194,0.6551724137931034
2005,1328,84,1310,67,3,14,0.75,116.31459959182102,97.47922722316423,0.543151010953498,0.7741935483870968,1.0,121.17014336877686,110.90703322562898,0.5080415698323568,0.6896551724137931
2005,1334,79,1338,71,8,9,0.75,116.3612623820738,101.8752973746499,0.5636453573248742,0.896551724137931,0.6666666666666666,115.67575117304033,100.88128575833262,0.5284245934048231,0.7142857142857143
2005,1403,78,1417,66,6,11,0.6,112.81835528281296,102.09275034935278,0.5098866972007932,0.6666666666666666,0.75,107.96381563365165,103.78939270033652,0.5148224425583906,0.6428571428571429
2005,1412,82,1261,68,11,6,0.75,110.9482814799628,102.16474133443165,0.5106321829498637,0.6774193548387096,0.75,114.20543152248244,108.00347347251305,0.5231641196132196,0.6896551724137931
2005,1428,60,1431,54,6,11,0.75,115.8034269133061,98.04672081885337,0.5609161433281872,0.8333333333333334,1.0,116.21131925234727,102.35704547244622,0.5171858878048514,0.78125
2005,1448,70,1151,54,2,15,0.75,120.9103564422403,105.20772690831264,0.5583681133443551,0.8387096774193549,1.0,103.90091641730618,100.10590936223116,0.4939914618142052,0.6296296296296297
2005,1449,88,1285,77,1,16,0.8,119.70915248489992,102.71465193797312,0.5419786785745877,0.8387096774193549,1.0,103.79910186265893,103.13885192000713,0.5155036870949887,0.5714285714285714
2005,1452,63,1166,61,7,10,0.6,112.95279660979384,105.71382861827809,0.5269018067377266,0.6774193548387096,1.0,114.91211035703512,104.20827250158585,0.533934280164982,0.696969696969697
2005,1454,83,1104,73,12,5,1.0,111.43827035500469,97.31349007564957,0.5058287708804796,0.8148148148148148,0.75,118.72866837828276,102.49995630903729,0.555190635323975,0.7666666666666667
2005,1137,64,1242,63,14,3,1.0,103.81629190182102,95.08249053894099,0.5192560390414511,0.7096774193548387,0.6,113.48470605133708,98.73337806085635,0.5385483875083495,0.7931034482758621
2005,1163,77,1416,71,2,15,0.75,113.09233476783658,96.98792340062411,0.5071068542464726,0.7586206896551724,1.0,112.85492694380083,107.43804800476573,0.5457616821746418,0.7241379310344828
2005,1181,57,1175,46,1,16,0.8,117.06743763349202,96.70840130359599,0.5277298297649083,0.8333333333333334,1.0,105.58265141777613,104.95266501756024,0.49853111434080055,0.59375
2005,1196,67,1325,62,4,13,1.0,118.52742565139826,97.31623768973417,0.557748014482378,0.7666666666666667,0.8333333333333334,112.25834638673774,106.57074847845223,0.5193032059344306,0.6774193548387096
