Season,TeamIDA,TeamIDB,SeedA,SeedB,WinRatio14A,OffEffA,DefEffA,EFTA,WinRatioA,WinRatio14B,OffEffB,DefEffB,EFTB,WinRatioB,ScoreDiff,WinA
2003,1328,1354,1,16,0.8,113.38961218345592,96.44599350564944,0.512123570480956,0.8,1.0,104.00776136929856,101.54678312918833,0.507974076567817,0.6666666666666666,17,1
2003,1390,1360,4,13,0.5,109.756595551608,101.9754753521764,0.5058352967095187,0.7419354838709677,1.0,107.13524925258423,102.67312609846097,0.5376612673539681,0.6071428571428571,8,1
2003,1409,1173,13,4,1.0,110.21527784463332,97.7000009672073,0.5198067489436253,0.7096774193548387,1.0,117.06032883856457,106.34626300921087,0.5223677034155361,0.8275862068965517,13,1
2003,1458,1451,5,12,0.6666666666666666,116.32309815507041,96.39389579958065,0.5257351431464357,0.7586206896551724,1.0,115.42808397551818,104.54766651234803,0.5239339763538539,0.8620689655172413,7,1
2003,1120,1386,10,7,0.5,106.91828754385666,100.69807743175443,0.5210959598918373,0.6333333333333333,0.5,111.507952944887,93.3417635842506,0.5208277543443889,0.7931034482758621,2,1
2003,1139,1280,12,5,0.5,117.46029768821492,103.55121862067818,0.5621366226538963,0.8275862068965517,0.6,108.71820067935009,93.80235813341213,0.5213587038487204,0.7,1,1
2003,1196,1358,2,15,0.0,116.15505642121022,99.31705854871674,0.5545693698246338,0.7741935483870968,1.0,107.91149476419572,97.78452454547005,0.5202784550647428,0.7777777777777778,30,1
2003,1231,1104,7,10,0.6,111.55561893925527,106.28114360315803,0.5007231363452628,0.625,0.5,107.67705607830862,101.63033774878302,0.47578467077421543,0.6071428571428571,5,1
2003,1246,1237,1,16,1.0,115.94764945201406,96.23821772607981,0.5375903054382503,0.90625,1.0,107.91967113318145,106.22481258539194,0.5183756080729833,0.59375,31,1
2003,1257,1122,4,13,0.8,116.99377208008463,97.69890935519355,0.5288606008098635,0.8,1.0,106.8954023928265,103.4180182416325,0.5137207777156628,0.7407407407407407,22,1
2003,1268,1423,6,11,0.3333333333333333,113.74102672339293,94.26494020063133,0.5195925288116141,0.6785714285714286,1.0,111.93371247163978,93.11376150722295,0.524088631202463,0.8,2,1
2003,1277,1160,7,10,0.75,107.01249434552983,97.01771922452129,0.5015373608159884,0.6129032258064516,0.75,108.72479490744712,101.23174583448177,0.4869017852323903,0.6451612903225806,15,1
2003,1329,1335,6,11,0.3333333333333333,104.57255246168295,95.02145602666349,0.4876913192600635,0.6896551724137931,1.0,114.20397569738374,96.71080249002885,0.556715924758654,0.8148148148148148,14,1
2003,1338,1447,2,15,1.0,114.0166221379156,90.26724505263392,0.5635493866123382,0.8666666666666667,1.0,113.05788096586487,106.33658160268028,0.5378619624681756,0.6774193548387096,26,1
2003,1345,1261,9,8,0.5,106.6621037797962,97.37092603289751,0.4813904157769108,0.6428571428571429,0.8,112.68669135496,96.96531014221014,0.5493052624287601,0.6774193548387096,24,1
2003,1393,1264,3,14,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,1.0,110.95192158716964,98.16090418740822,0.5008904374441481,0.7931034482758621,11,1
2003,1400,1421,1,16,0.6666666666666666,115.64459462535923,100.74065358947072,0.49582739457554525,0.7857142857142857,1.0,105.31516352620105,115.456255743025,0.48980045725595167,0.4482758620689655,21,1
2003,1428,1332,9,8,0.6,111.3966657465134,100.23592605982202,0.5285050416247963,0.7666666666666667,0.6,113.13272152627388,102.24151299941386,0.5343865058875178,0.71875,2,1
2003,1448,1190,2,15,0.75,116.43268194957818,100.72745171784644,0.5119722141045613,0.8275862068965517,1.0,106.53987261849286,103.47767774679967,0.5014143850931077,0.6296296296296297,3,1
2003,1462,1407,3,14,0.75,116.39415024088525,98.35906059739665,0.5086096226473895,0.8333333333333334,1.0,112.76772102848015,100.550791397536,0.5063144730284185,0.8333333333333334,12,1
2003,1112,1211,1,9,0.6666666666666666,115.23294397676186,95.11751313261982,0.5176315318357815,0.8928571428571429,0.5,114.9972988895038,101.65320365262802,0.5361461287829044,0.7419354838709677,1,1
2003,1163,1390,5,4,0.5,112.69615948146308,100.97391784953224,0.5242372118190726,0.7,0.5,109.756595551608,101.9754753521764,0.5058352967095187,0.7419354838709677,11,1
2003,1181,1141,3,11,0.6666666666666666,115.78344436790006,99.59810332917574,0.5217445885068213,0.8,1.0,114.12249929100518,105.42137945170624,0.5728354732143226,0.7931034482758621,26,1
2003,1242,1113,2,10,0.75,113.99101641528397,92.94697814383713,0.5254612448675793,0.7666666666666667,0.5,113.78234942310604,103.4067310671188,0.5173341528553603,0.6206896551724138,32,1
2003,1266,1281,3,6,0.5,120.05101928615393,103.19110549182663,0.5367233755253247,0.8214285714285714,0.5,109.95850668505337,102.02586681191258,0.5072784719092835,0.6774193548387096,9,1
2003,1323,1228,5,4,0.3333333333333333,114.34625739158474,101.71595740310346,0.5194162502480917,0.7096774193548387,0.8,115.13655885053281,93.72149685572124,0.5518880513370574,0.8,8,1
2003,1328,1143,1,8,0.8,113.38961218345592,96.44599350564944,0.512123570480956,0.8,0.5,109.61148126989193,102.72516831754359,0.5240976104061414,0.7241379310344828,9,1
2003,1458,1409,5,13,0.6666666666666666,116.32309815507041,96.39389579958065,0.5257351431464357,0.7586206896551724,1.0,110.21527784463332,97.7000009672073,0.5198067489436253,0.7096774193548387,1,1
2003,1120,1448,10,2,0.5,106.91828754385666,100.69807743175443,0.5210959598918373,0.6333333333333333,0.75,116.43268194957818,100.72745171784644,0.5119722141045613,0.8275862068965517,6,1
2003,1139,1257,12,4,0.5,117.46029768821492,103.55121862067818,0.5621366226538963,0.8275862068965517,0.8,116.99377208008463,97.69890935519355,0.5288606008098635,0.8,8,1
2003,1246,1428,1,9,1.0,115.94764945201406,96.23821772607981,0.5375903054382503,0.90625,0.6,111.3966657465134,100.23592605982202,0.5285050416247963,0.7666666666666667,20,1
2003,1268,1462,6,3,0.3333333333333333,113.74102672339293,94.26494020063133,0.5195925288116141,0.6785714285714286,0.75,116.39415024088525,98.35906059739665,0.5086096226473895,0.8333333333333334,13,1
2003,1277,1196,7,2,0.75,107.01249434552983,97.01771922452129,0.5015373608159884,0.6129032258064516,0.0,116.15505642121022,99.31705854871674,0.5545693698246338,0.7741935483870968,22,1
2003,1338,1231,2,7,1.0,114.0166221379156,90.26724505263392,0.5635493866123382,0.8666666666666667,0.6,111.55561893925527,106.28114360315803,0.5007231363452628,0.625,22,1
2003,1393,1329,3,6,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,0.3333333333333333,104.57255246168295,95.02145602666349,0.4876913192600635,0.6896551724137931,12,1
2003,1400,1345,1,9,0.6666666666666666,115.64459462535923,100.74065358947072,0.49582739457554525,0.7857142857142857,0.5,106.6621037797962,97.37092603289751,0.4813904157769108,0.6428571428571429,10,1
2003,1112,1323,1,5,0.6666666666666666,115.23294397676186,95.11751313261982,0.5176315318357815,0.8928571428571429,0.3333333333333333,114.34625739158474,101.71595740310346,0.5194162502480917,0.7096774193548387,17,1
2003,1242,1181,2,3,0.75,113.99101641528397,92.94697814383713,0.5254612448675793,0.7666666666666667,0.6666666666666666,115.78344436790006,99.59810332917574,0.5217445885068213,0.8,4,1
2003,1246,1458,1,5,1.0,115.94764945201406,96.23821772607981,0.5375903054382503,0.90625,0.6666666666666666,116.32309815507041,96.39389579958065,0.5257351431464357,0.7586206896551724,6,1
2003,1266,1338,3,2,0.5,120.05101928615393,103.19110549182663,0.5367233755253247,0.8214285714285714,1.0,114.0166221379156,90.26724505263392,0.5635493866123382,0.8666666666666667,3,1
2003,1277,1268,7,6,0.75,107.01249434552983,97.01771922452129,0.5015373608159884,0.6129032258064516,0.3333333333333333,113.74102672339293,94.26494020063133,0.5195925288116141,0.6785714285714286,2,1
2003,1328,1139,1,12,0.8,113.38961218345592,96.44599350564944,0.512123570480956,0.8,0.5,117.46029768821492,103.55121862067818,0.5621366226538963,0.8275862068965517,11,1
2003,1393,1120,3,10,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,0.5,106.91828754385666,100.69807743175443,0.5210959598918373,0.6333333333333333,1,1
2003,1400,1163,1,5,0.6666666666666666,115.64459462535923,100.74065358947072,0.49582739457554525,0.7857142857142857,0.5,112.69615948146308,100.97391784953224,0.5242372118190726,0.7,4,1
2003,1242,1112,2,1,0.75,113.99101641528397,92.94697814383713,0.5254612448675793,0.7666666666666667,0.6666666666666666,115.23294397676186,95.11751313261982,0.5176315318357815,0.8928571428571429,3,1
2003,1266,1246,3,1,0.5,120.05101928615393,103.19110549182663,0.5367233755253247,0.8214285714285714,1.0,115.94764945201406,96.23821772607981,0.5375903054382503,0.90625,14,1
2003,1393,1328,3,1,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,0.8,113.38961218345592,96.44599350564944,0.512123570480956,0.8,16,1
2003,1400,1277,1,7,0.6666666666666666,115.64459462535923,100.74065358947072,0.49582739457554525,0.7857142857142857,0.75,107.01249434552983,97.01771922452129,0.5015373608159884,0.6129032258064516,9,1
2003,1242,1266,2,3,0.75,113.99101641528397,92.94697814383713,0.5254612448675793,0.7666666666666667,0.5,120.05101928615393,103.19110549182663,0.5367233755253247,0.8214285714285714,33,1
2003,1393,1400,3,1,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,0.6666666666666666,115.64459462535923,100.74065358947072,0.49582739457554525,0.7857142857142857,11,1
2003,1393,1242,3,2,0.75,114.37506475510145,100.14356553039818,0.5151514400578244,0.8275862068965517,0.75,113.99101641528397,92.94697814383713,0.5254612448675793,0.7666666666666667,3,1
2004,1197,1250,16,16,0.6,103.4882575817977,105.50238909542686,0.49559926552338474,0.4666666666666667,0.75,103.01147415240663,98.69825330317397,0.48490700241130213,0.6428571428571429,15,1
2004,1104,1356,8,9,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,0.3333333333333333,111.30608853572757,98.12155071585526,0.4961492963789903,0.8620689655172413,1,1
2004,1163,1436,2,15,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.75,105.51988590774182,98.77663884905648,0.4850349693708671,0.7333333333333333,17,1
2004,1177,1173,7,10,0.8,112.68386115555232,107.28105489981004,0.5193654893603011,0.7,0.6,109.81722468995764,103.53995143535528,0.5182878097697267,0.75,7,1
2004,1181,1106,1,16,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,1.0,99.28704792366001,98.12413439598889,0.48284447924998625,0.5333333333333333,35,1
2004,1211,1434,2,15,1.0,123.59987438739317,98.69788506812738,0.5783941658170365,0.9310344827586207,1.0,105.13703855892831,103.86644899244251,0.49587622580783075,0.5862068965517241,27,1
2004,1264,1196,12,5,1.0,112.9943251181022,96.94222207452043,0.4945509479936891,0.8275862068965517,0.6,115.4435514654858,104.01432373076194,0.557426277512013,0.6666666666666666,15,1
2004,1268,1431,4,13,1.0,107.28501210827613,99.28092928381939,0.4841158079683539,0.6333333333333333,0.5,113.29378023553245,100.78035402009452,0.5270748983673973,0.7586206896551724,3,1
2004,1305,1277,10,7,1.0,112.7977520786675,98.76897085040459,0.4984669428613174,0.7333333333333333,0.3333333333333333,114.29178652107096,107.64127971701151,0.5641554464812925,0.6206896551724138,6,1
2004,1314,1102,6,11,0.5,112.73101193691014,102.5426519885976,0.5162198870058093,0.6428571428571429,0.6666666666666666,115.56650402945733,97.15730103506579,0.5867866856366024,0.7857142857142857,11,1
2004,1371,1112,8,9,0.3333333333333333,111.37208414804597,99.33238680465699,0.5155616606265973,0.6785714285714286,0.6666666666666666,119.46241572643227,107.29139136649177,0.5430602354080427,0.6896551724137931,4,1
2004,1386,1251,1,16,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,1.0,102.77185165663818,99.99598001862459,0.48115910308267945,0.5483870967741935,19,1
2004,1390,1427,1,16,0.8,114.16631073658299,93.59254328606504,0.5327107285812949,0.9666666666666667,1.0,103.43700906051201,104.57350596926187,0.4944743758493713,0.5714285714285714,26,1
2004,1393,1140,5,12,0.75,110.47576879554727,101.5820248691241,0.4971771054771367,0.75,0.75,112.63585325619577,103.07339533729774,0.5396141007963323,0.7037037037037037,5,1
2004,1400,1343,3,14,0.4,116.27213389129332,100.99819120597002,0.4955015399159993,0.7666666666666667,1.0,109.92669941375729,100.19021446299038,0.55070036578328,0.7307692307692307,17,1
2004,1403,1150,8,9,0.75,110.14728240416329,100.08956342038948,0.4969001699335998,0.6875,0.75,112.22420453593494,101.02552755271037,0.5119964754783599,0.7241379310344828,3,1
2004,1448,1433,4,13,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286,1.0,107.33370907232161,96.98228342581639,0.5348067171237311,0.7666666666666667,1,1
2004,1130,1428,6,11,0.8,108.97662290451754,101.11317082631544,0.49185563295410617,0.71875,0.8,110.90857970546787,98.89294608306976,0.5353678097299895,0.7419354838709677,7,1
2004,1153,1190,4,13,0.8,116.03853179954355,95.07456683048841,0.5185624566618977,0.8,1.0,107.37198786394055,96.42994838194822,0.5140099475097994,0.8275862068965517,3,1
2004,1210,1320,3,14,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,107.83718159916103,101.63244676035683,0.5082273559269619,0.6896551724137931,5,1
2004,1228,1293,5,12,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8,1.0,117.95145617100417,101.63388559806778,0.5505017185805735,0.8333333333333334,19,1
2004,1242,1227,4,13,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,1.0,111.17264675843873,99.09546653968418,0.5017968080168462,0.7741935483870968,25,1
2004,1246,1197,1,16,1.0,110.49842404474263,95.56738088316483,0.5257390227295096,0.8666666666666667,0.6,103.4882575817977,105.50238909542686,0.49559926552338474,0.4666666666666667,20,1
2004,1272,1376,7,10,0.3333333333333333,111.1525504252796,99.72976733508867,0.5000277040930036,0.75,0.4,108.83760966930063,96.71150143803193,0.4971090755867869,0.696969696969697,16,1
2004,1280,1284,2,15,0.6666666666666666,113.6939494770695,97.77466250797617,0.5239546056235999,0.8928571428571429,0.75,104.02471867335206,101.23689301236605,0.4851354910899847,0.65625,33,1
2004,1301,1418,3,14,0.4,113.08277784737854,100.77397672966244,0.532463001736045,0.6896551724137931,1.0,111.99939409437934,102.56288720425434,0.5356618254770894,0.6923076923076923,9,1
2004,1329,1186,2,15,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,1.0,107.88728641585824,104.78819724253783,0.5396193718679629,0.5714285714285714,19,1
2004,1334,1344,12,5,1.0,110.51320429854341,102.1176156013281,0.531305322610072,0.7666666666666667,0.25,110.5604525729615,99.75284941300954,0.5284592451277215,0.7142857142857143,8,1
2004,1338,1416,3,14,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875,1.0,110.5613873419217,98.06111466699029,0.5249327156702308,0.8275862068965517,9,1
2004,1412,1449,9,8,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931,0.8,111.23650517394437,107.26385862921643,0.518510539884159,0.6333333333333333,2,1
2004,1435,1444,6,11,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7,1.0,118.56337349081818,98.9285801052024,0.5236300689321798,0.8666666666666667,13,1
2004,1458,1350,6,11,1.0,115.85747262895954,95.80163419851148,0.5038379618090327,0.8,0.75,104.20075992107525,94.97748024469306,0.4659952464118222,0.625,12,1
2004,1462,1257,7,10,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.5,107.32823114675139,89.72185387262299,0.48659770789305834,0.6896551724137931,10,1
2004,1104,1390,8,1,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,0.8,114.16631073658299,93.59254328606504,0.5327107285812949,0.9666666666666667,3,1
2004,1163,1177,2,7,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.8,112.68386115555232,107.28105489981004,0.5193654893603011,0.7,17,1
2004,1181,1371,1,8,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,0.3333333333333333,111.37208414804597,99.33238680465699,0.5155616606265973,0.6785714285714286,28,1
2004,1305,1211,10,2,1.0,112.7977520786675,98.76897085040459,0.4984669428613174,0.7333333333333333,1.0,123.59987438739317,98.69788506812738,0.5783941658170365,0.9310344827586207,19,1
2004,1386,1403,1,8,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,0.75,110.14728240416329,100.08956342038948,0.4969001699335998,0.6875,5,1
2004,1393,1268,5,4,0.75,110.47576879554727,101.5820248691241,0.4971771054771367,0.75,1.0,107.28501210827613,99.28092928381939,0.4841158079683539,0.6333333333333333,2,1
2004,1400,1314,3,6,0.4,116.27213389129332,100.99819120597002,0.4955015399159993,0.7666666666666667,0.5,112.73101193691014,102.5426519885976,0.5162198870058093,0.6428571428571429,3,1
2004,1448,1264,4,12,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286,1.0,112.9943251181022,96.94222207452043,0.4945509479936891,0.8275862068965517,4,1
2004,1210,1130,3,6,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,0.8,108.97662290451754,101.11317082631544,0.49185563295410617,0.71875,3,1
2004,1228,1153,5,4,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8,0.8,116.03853179954355,95.07456683048841,0.5185624566618977,0.8,24,1
2004,1242,1334,4,12,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,1.0,110.51320429854341,102.1176156013281,0.531305322610072,0.7666666666666667,15,1
2004,1329,1272,2,7,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.3333333333333333,111.1525504252796,99.72976733508867,0.5000277040930036,0.75,17,1
2004,1338,1458,3,6,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875,1.0,115.85747262895954,95.80163419851148,0.5038379618090327,0.8,4,1
2004,1412,1246,9,1,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931,1.0,110.49842404474263,95.56738088316483,0.5257390227295096,0.8666666666666667,1,1
2004,1435,1301,6,3,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7,0.4,113.08277784737854,100.77397672966244,0.532463001736045,0.6896551724137931,2,1
2004,1462,1280,7,2,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.6666666666666666,113.6939494770695,97.77466250797617,0.5239546056235999,0.8928571428571429,15,1
2004,1104,1393,8,5,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,0.75,110.47576879554727,101.5820248691241,0.4971771054771367,0.75,9,1
2004,1163,1435,2,6,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.6,112.51748416496824,99.12064637416664,0.5158566305101684,0.7,20,1
2004,1329,1338,2,3,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.6666666666666666,114.77172117068238,93.25967623584721,0.5240317163848877,0.875,12,1
2004,1386,1448,1,4,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,0.0,117.63602782310328,106.47444455936686,0.5361386914325943,0.6785714285714286,4,1
2004,1181,1228,1,5,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,0.8,114.03247393081823,99.34986355987323,0.5261735675824529,0.8,10,1
2004,1210,1305,3,10,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,112.7977520786675,98.76897085040459,0.4984669428613174,0.7333333333333333,5,1
2004,1242,1412,4,9,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,0.75,106.7943223390388,95.97603117477733,0.4955907491989936,0.6896551724137931,26,1
2004,1462,1400,7,3,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,0.4,116.27213389129332,100.99819120597002,0.4955015399159993,0.7666666666666667,8,1
2004,1163,1104,2,8,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.5,111.30811755905265,104.46474746381743,0.5171790336710953,0.5862068965517241,16,1
2004,1329,1386,2,1,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,0.5,119.03636383020614,94.05605366492368,0.5690231025759619,0.9642857142857143,2,1
2004,1181,1462,1,7,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,1.0,111.2058552250722,98.18940097064345,0.5128520951736046,0.696969696969697,3,1
2004,1210,1242,3,4,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,0.8,110.22303073194924,100.62272158314188,0.5141207019012698,0.7142857142857143,8,1
2004,1163,1181,2,1,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.6666666666666666,117.92128959565713,95.6353953147469,0.5350832224027535,0.84375,1,1
2004,1210,1329,3,2,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,1.0,118.24215225208413,96.4002843609548,0.5600563750077104,0.896551724137931,2,1
2004,1163,1210,2,3,0.8,116.2538149547948,94.79535820827773,0.5316760607036152,0.8181818181818182,0.75,111.0277537156675,95.61431128772846,0.5346339723587874,0.71875,9,1
2005,1324,1105,16,16,1.0,110.71843186785651,115.11136786377956,0.5070977746664553,0.3793103448275862,0.6666666666666666,98.11527276484658,96.21489325830044,0.45455211051656497,0.5517241379310345,10,1
2005,1112,1429,3,14,0.75,115.28221687884806,100.93593342146227,0.5280129014389398,0.8181818181818182,1.0,121.357114692692,95.74197467787073,0.5944563369516468,0.7741935483870968,13,1
2005,1130,1335,4,13,0.3333333333333333,113.04987153227312,100.51601766775259,0.48921164763381025,0.8571428571428571,1.0,105.17421797558437,93.2163850119632,0.500385762027197,0.7142857142857143,20,1
2005,1153,1234,7,10,0.6666666666666666,113.62873837018003,95.98171984155113,0.49983155848601946,0.7741935483870968,0.8,109.92817859021022,100.88421933792624,0.5234794868846646,0.65625,12,1
2005,1211,1457,3,14,1.0,120.6645366544033,105.79977946362214,0.552278295179352,0.8620689655172413,1.0,107.978562138684,95.09614763357914,0.5080167205637942,0.8275862068965517,10,1
2005,1228,1192,1,16,0.8,122.78432857752749,95.56666208718507,0.5635164200271917,0.9696969696969697,0.75,109.08945398903145,104.03688648879337,0.5067558363165513,0.6129032258064516,12,1
2005,1246,1184,2,15,0.6,112.58839433420485,94.49557581270783,0.5189996309192468,0.8333333333333334,1.0,109.19545403707086,104.17648639181583,0.5299063053301776,0.7037037037037037,8,1
2005,1305,1400,9,8,0.6666666666666666,107.313487572791,96.10481308679783,0.48892477270503065,0.7931034482758621,0.3333333333333333,116.13771139218773,103.32270860807526,0.5285164589592194,0.6551724137931034,4,1
2005,1328,1310,3,14,0.75,116.31459959182102,97.47922722316423,0.543151010953498,0.7741935483870968,1.0,121.17014336877686,110.90703322562898,0.5080415698323568,0.6896551724137931,17,1
2005,1334,1338,8,9,0.75,116.3612623820738,101.8752973746499,0.5636453573248742,0.896551724137931,0.6666666666666666,115.67575117304033,100.88128575833262,0.5284245934048231,0.7142857142857143,8,1
2005,1403,1417,6,11,0.6,112.81835528281296,102.09275034935278,0.5098866972007932,0.6666666666666666,0.75,107.96381563365165,103.78939270033652,0.5148224425583906,0.6428571428571429,12,1
2005,1412,1261,11,6,0.75,110.9482814799628,102.16474133443165,0.5106321829498637,0.6774193548387096,0.75,114.20543152248244,108.00347347251305,0.5231641196132196,0.6896551724137931,14,1
2005,1428,1431,6,11,0.75,115.8034269133061,98.04672081885337,0.5609161433281872,0.8333333333333334,1.0,116.21131925234727,102.35704547244622,0.5171858878048514,0.78125,6,1
2005,1448,1151,2,15,0.75,120.9103564422403,105.20772690831264,0.5583681133443551,0.8387096774193549,1.0,103.90091641730618,100.10590936223116,0.4939914618142052,0.6296296296296297,16,1
2005,1449,1285,1,16,0.8,119.70915248489992,102.71465193797312,0.5419786785745877,0.8387096774193549,1.0,103.79910186265893,103.13885192000713,0.5155036870949887,0.5714285714285714,11,1
2005,1452,1166,7,10,0.6,112.95279660979384,105.71382861827809,0.5269018067377266,0.6774193548387096,1.0,114.91211035703512,104.20827250158585,0.533934280164982,0.696969696969697,2,1
2005,1454,1104,12,5,1.0,111.43827035500469,97.31349007564957,0.5058287708804796,0.8148148148148148,0.75,118.72866837828276,102.49995630903729,0.555190635323975,0.7666666666666667,10,1
2005,1137,1242,14,3,1.0,103.81629190182102,95.08249053894099,0.5192560390414511,0.7096774193548387,0.6,113.48470605133708,98.73337806085635,0.5385483875083495,0.7931034482758621,1,1
2005,1163,1416,2,15,0.75,113.09233476783658,96.98792340062411,0.5071068542464726,0.7586206896551724,1.0,112.85492694380083,107.43804800476573,0.5457616821746418,0.7241379310344828,6,1
2005,1181,1175,1,16,0.8,117.06743763349202,96.70840130359599,0.5277298297649083,0.8333333333333334,1.0,105.58265141777613,104.95266501756024,0.49853111434080055,0.59375,11,1
2005,1196,1325,4,13,1.0,118.52742565139826,97.31623768973417,0.557748014482378,0.7666666666666667,0.8333333333333334,112.25834638673774,106.57074847845223,0.5193032059344306,0.6774193548387096,5,1
