Season,WTeamID,WScore,LTeamID,LScore,SeedW,SeedL,OffEffW,DefEffW,EFTW,OffEff14W,DefEff14W,EFT14W,WinRatioW,GapAvgW,WinRatio14W,GapAvg14W,AvgRankW,OffEffL,DefEffL,EFTL,OffEff14L,DefEff14L,EFT14L,WinRatioL,GapAvgL,WinRatio14L,GapAvg14L,AvgRankL
2003,1266,72,1221,68,3,14,120.05101928615393,103.19110549182663,0.5367233755253247,107.52028432322761,104.89153010973465,0.5131993695823484,0.8214285714285714,10.714285714285714,0.5,1.0,13.6,111.07407609165696,92.83404257310362,0.510509343741536,119.27827985630242,93.64271386121673,0.5657620184895278,0.8620689655172413,11.137931034482758,1.0,14.75,70.8
2003,1281,72,1356,71,6,11,109.95850668505337,102.02586681191258,0.5072784719092835,98.1841469223693,100.36697536705499,0.4653894309161604,0.6774193548387096,5.290322580645161,0.5,-1.1666666666666667,22.8,113.10425229642782,103.22868662263176,0.5261255863699767,108.5342903045266,102.86730255759203,0.4741030092592593,0.8,6.433333333333334,0.75,3.25,50.8
2003,1323,70,1454,69,5,12,114.34625739158474,101.71595740310346,0.5194162502480917,120.97520447357715,121.70483382609525,0.5700674636051604,0.7096774193548387,8.903225806451612,0.3333333333333333,-0.3333333333333333,22.4,112.88520043927102,102.18649787046083,0.542570336220297,108.64627458741336,94.21385676593454,0.4991169544740973,0.7666666666666667,7.166666666666667,1.0,9.5,50.6
2003,1328,71,1354,54,1,16,113.38961218345592,96.44599350564944,0.512123570480956,108.67130605067769,95.0708968666574,0.5188518518518519,0.8,11.0,0.8,8.8,7.4,104.00776136929856,101.54678312918833,0.507974076567817,104.31158268671581,98.37414995358735,0.47842936475289416,0.6666666666666666,1.5333333333333334,1.0,4.2,218.8
2003,1390,77,1360,69,4,13,109.756595551608,101.9754753521764,0.5058352967095187,108.18481300009768,102.42835179572307,0.4930111348021796,0.7419354838709677,5.290322580645161,0.5,3.5,27.0,107.13524925258423,102.67312609846097,0.5376612673539681,108.11774672804631,94.60302838704052,0.537037037037037,0.6071428571428571,3.1071428571428568,1.0,9.0,85.2
2003,1409,84,1173,71,13,4,110.21527784463332,97.7000009672073,0.5198067489436253,110.92520498691991,91.71999726723834,0.4990943123961992,0.7096774193548387,8.258064516129032,1.0,12.8,56.0,117.06032883856457,106.34626300921087,0.5223677034155361,122.90833337655555,108.43286315617775,0.5215134271738046,0.8275862068965517,6.482758620689655,1.0,9.0,25.2
2003,1458,81,1451,74,5,12,116.32309815507041,96.39389579958065,0.5257351431464357,107.77748606761956,107.35757657562901,0.5193569760838014,0.7586206896551724,12.03448275862069,0.6666666666666666,0.3333333333333333,18.4,115.42808397551818,104.54766651234803,0.5239339763538539,113.02585772405658,94.4887090442578,0.46613060428849906,0.8620689655172413,7.0344827586206895,1.0,12.5,70.2
2003,1120,65,1386,63,10,7,106.91828754385666,100.69807743175443,0.5210959598918373,92.805549128807,98.11132451861133,0.4288676999883897,0.6333333333333333,4.533333333333333,0.5,-3.5,44.4,111.507952944887,93.3417635842506,0.5208277543443889,110.55116395913929,104.15791513684113,0.4669940476190476,0.7931034482758621,11.344827586206897,0.5,3.0,22.8
2003,1139,47,1280,46,12,5,117.46029768821492,103.55121862067818,0.5621366226538963,92.83221647766032,102.7647867972529,0.4684807256235828,0.8275862068965517,7.655172413793103,0.5,-7.0,43.4,108.71820067935009,93.80235813341213,0.5213587038487204,105.76097550912081,97.1746526679335,0.5082377388167976,0.7,10.0,0.6,5.8,14.2
2003,1196,85,1358,55,2,15,116.15505642121022,99.31705854871674,0.5545693698246338,0.0,0.0,0.0,0.7741935483870968,11.225806451612904,0.0,-2.3333333333333335,7.8,107.91149476419572,97.78452454547005,0.5202784550647428,111.64508713956313,98.9770883763794,0.49244186922080657,0.7777777777777778,6.518518518518518,1.0,8.0,127.2
2003,1231,67,1104,62,7,10,111.55561893925527,106.28114360315803,0.5007231363452628,117.82569511866677,107.60784983706424,0.4935944879828251,0.625,3.53125,0.6,6.0,38.6,107.67705607830862,101.63033774878302,0.47578467077421543,115.54143171899219,104.68151681308512,0.5346275033686374,0.6071428571428571,4.285714285714286,0.5,7.25,34.2
2003,1246,95,1237,64,1,16,115.94764945201406,96.23821772607981,0.5375903054382503,114.09020241065662,87.17831400319405,0.539747047115594,0.90625,13.437500000000002,1.0,19.5,1.0,107.91967113318145,106.22481258539194,0.5183756080729833,120.68549277229185,103.2008534731549,0.5291191377402283,0.59375,0.84375,1.0,10.333333333333334,144.6
2003,1257,86,1122,64,4,13,116.99377208008463,97.69890935519355,0.5288606008098635,120.49477806880752,101.62693874172615,0.5145168031888321,0.8,13.366666666666667,0.8,12.4,11.2,106.8954023928265,103.4180182416325,0.5137207777156628,112.05851363093977,105.18104429300924,0.4936496805360761,0.7407407407407407,2.0,1.0,4.0,104.0
2003,1268,75,1423,73,6,11,113.74102672339293,94.26494020063133,0.5195925288116141,102.38091158882435,106.90343346714201,0.465494227994228,0.6785714285714286,13.928571428571429,0.3333333333333333,-3.6666666666666665,21.6,111.93371247163978,93.11376150722295,0.524088631202463,108.39881409219205,87.58984416587542,0.48379029470227297,0.8,11.766666666666667,1.0,13.0,48.0
2003,1277,79,1160,64,7,10,107.01249434552983,97.01771922452129,0.5015373608159884,104.8672315440816,84.21477604164772,0.5192784380305603,0.6129032258064516,6.258064516129032,0.75,13.25,31.4,108.72479490744712,101.23174583448177,0.4869017852323903,106.16111351884463,102.71063389395289,0.4445054975321699,0.6451612903225806,5.451612903225806,0.75,3.25,33.8
2003,1329,77,1335,63,6,11,104.57255246168295,95.02145602666349,0.4876913192600635,99.3780804480377,95.37179141051247,0.4533192090395481,0.6896551724137931,6.517241379310345,0.3333333333333333,3.6666666666666665,26.6,114.20397569738374,96.71080249002885,0.556715924758654,119.3890179669969,92.46114523980953,0.5994088721489851,0.8148148148148148,10.777777777777779,1.0,16.0,51.0
2003,1338,87,1447,61,2,15,114.0166221379156,90.26724505263392,0.5635493866123382,115.3989337033587,94.63266306015235,0.5532296407296408,0.8666666666666667,15.766666666666667,1.0,12.833333333333334,2.8,113.05788096586487,106.33658160268028,0.5378619624681756,121.31487522035201,96.9303936919565,0.5563697942423834,0.6774193548387096,4.096774193548387,1.0,15.333333333333334,169.0
2003,1345,80,1261,56,9,8,106.6621037797962,97.37092603289751,0.4813904157769108,87.0015048908954,90.13669425633307,0.4212765957446808,0.6428571428571429,6.5,0.5,-2.0,37.6,112.68669135496,96.96531014221014,0.5493052624287601,108.68724292272296,98.4320413267349,0.572959177190983,0.6774193548387096,10.32258064516129,0.8,7.0,23.8
2003,1393,76,1264,65,3,14,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,110.95192158716964,98.16090418740822,0.5008904374441481,102.29554505302927,89.00116974684802,0.45380362671384344,0.7931034482758621,8.413793103448276,1.0,9.0,65.0
2003,1400,82,1421,61,1,16,115.64459462535923,100.74065358947072,0.49582739457554525,116.69793238344596,111.50363715740316,0.5038024164889837,0.7857142857142857,10.178571428571429,0.6666666666666666,2.6666666666666665,7.6,105.31516352620105,115.456255743025,0.48980045725595167,111.47146843121764,103.35531185281786,0.5224358974358975,0.4482758620689655,-7.241379310344827,1.0,5.666666666666667,259.2
2003,1428,60,1332,58,9,8,111.3966657465134,100.23592605982202,0.5285050416247963,107.27332774681591,106.3558252096077,0.513435788192331,0.7666666666666667,6.733333333333333,0.6,0.2,41.0,113.13272152627388,102.24151299941386,0.5343865058875178,109.42312454043058,112.26251699906038,0.5107182345113379,0.71875,8.25,0.6,-2.4,34.2
2003,1448,76,1190,73,2,15,116.43268194957818,100.72745171784644,0.5119722141045613,118.6718823788463,108.89490036336909,0.5312019806776316,0.8275862068965517,10.793103448275861,0.75,6.25,10.8,106.53987261849286,103.47767774679967,0.5014143850931077,110.8007104137174,101.12761454316751,0.5065198839392387,0.6296296296296297,2.2222222222222223,1.0,7.0,131.4
2003,1462,71,1407,59,3,14,116.39415024088525,98.35906059739665,0.5086096226473895,119.72466098870552,105.24273283374168,0.5435375615763547,0.8333333333333334,12.266666666666667,0.75,9.5,15.6,112.76772102848015,100.550791397536,0.5063144730284185,121.20113476219014,100.65531244282067,0.5357954810156068,0.8333333333333334,8.8,1.0,12.333333333333334,73.6
2003,1112,96,1211,95,1,9,115.23294397676186,95.11751313261982,0.5176315318357815,108.37379633916048,101.57046138333651,0.45896464646464646,0.8928571428571429,14.964285714285714,0.6666666666666666,4.333333333333333,2.6,114.9972988895038,101.65320365262802,0.5361461287829044,107.7709541440401,97.52003995884627,0.4816466552315609,0.7419354838709677,8.870967741935484,0.5,6.0,44.4
2003,1163,85,1390,74,5,4,112.69615948146308,100.97391784953224,0.5242372118190726,108.6857638819442,100.75524312944947,0.5167592089130993,0.7,8.633333333333333,0.5,5.833333333333333,23.0,109.756595551608,101.9754753521764,0.5058352967095187,108.18481300009768,102.42835179572307,0.4930111348021796,0.7419354838709677,5.290322580645161,0.5,3.5,27.0
2003,1181,86,1141,60,3,11,115.78344436790006,99.59810332917574,0.5217445885068213,117.47825040524458,108.0079134969289,0.5427297426534515,0.8,11.566666666666666,0.6666666666666666,6.333333333333333,8.4,114.12249929100518,105.42137945170624,0.5728354732143226,125.80137237249383,100.23290272522293,0.6016862947507385,0.7931034482758621,6.103448275862069,1.0,17.0,43.4
2003,1242,108,1113,76,2,10,113.99101641528397,92.94697814383713,0.5254612448675793,111.59266821399767,102.47153090124095,0.5261612127791563,0.7666666666666667,14.966666666666667,0.75,6.0,5.0,113.78234942310604,103.4067310671188,0.5173341528553603,116.51402480813073,111.31057376829435,0.5252502581569902,0.6206896551724138,6.793103448275862,0.5,3.75,33.6
2003,1266,101,1281,92,3,6,120.05101928615393,103.19110549182663,0.5367233755253247,107.52028432322761,104.89153010973465,0.5131993695823484,0.8214285714285714,10.714285714285714,0.5,1.0,13.6,109.95850668505337,102.02586681191258,0.5072784719092835,98.1841469223693,100.36697536705499,0.4653894309161604,0.6774193548387096,5.290322580645161,0.5,-1.1666666666666667,22.8
2003,1323,68,1228,60,5,4,114.34625739158474,101.71595740310346,0.5194162502480917,120.97520447357715,121.70483382609525,0.5700674636051604,0.7096774193548387,8.903225806451612,0.3333333333333333,-0.3333333333333333,22.4,115.13655885053281,93.72149685572124,0.5518880513370574,118.8155010802933,99.13075022483778,0.5249455818188462,0.8,14.033333333333333,0.8,13.2,8.6
2003,1328,74,1143,65,1,8,113.38961218345592,96.44599350564944,0.512123570480956,108.67130605067769,95.0708968666574,0.5188518518518519,0.8,11.0,0.8,8.8,7.4,109.61148126989193,102.72516831754359,0.5240976104061414,106.40861082902802,105.00814884342488,0.4782751916556096,0.7241379310344828,4.724137931034483,0.5,0.5,36.2
2003,1458,61,1409,60,5,13,116.32309815507041,96.39389579958065,0.5257351431464357,107.77748606761956,107.35757657562901,0.5193569760838014,0.7586206896551724,12.03448275862069,0.6666666666666666,0.3333333333333333,18.4,110.21527784463332,97.7000009672073,0.5198067489436253,110.92520498691991,91.71999726723834,0.4990943123961992,0.7096774193548387,8.258064516129032,1.0,12.8,56.0
2003,1120,68,1448,62,10,2,106.91828754385666,100.69807743175443,0.5210959598918373,92.805549128807,98.11132451861133,0.4288676999883897,0.6333333333333333,4.533333333333333,0.5,-3.5,44.4,116.43268194957818,100.72745171784644,0.5119722141045613,118.6718823788463,108.89490036336909,0.5312019806776316,0.8275862068965517,10.793103448275861,0.75,6.25,10.8
2003,1139,79,1257,71,12,4,117.46029768821492,103.55121862067818,0.5621366226538963,92.83221647766032,102.7647867972529,0.4684807256235828,0.8275862068965517,7.655172413793103,0.5,-7.0,43.4,116.99377208008463,97.69890935519355,0.5288606008098635,120.49477806880752,101.62693874172615,0.5145168031888321,0.8,13.366666666666667,0.8,12.4,11.2
2003,1246,74,1428,54,1,9,115.94764945201406,96.23821772607981,0.5375903054382503,114.09020241065662,87.17831400319405,0.539747047115594,0.90625,13.437500000000002,1.0,19.5,1.0,111.3966657465134,100.23592605982202,0.5285050416247963,107.27332774681591,106.3558252096077,0.513435788192331,0.7666666666666667,6.733333333333333,0.6,0.2,41.0
2003,1268,77,1462,64,6,3,113.74102672339293,94.26494020063133,0.5195925288116141,102.38091158882435,106.90343346714201,0.465494227994228,0.6785714285714286,13.928571428571429,0.3333333333333333,-3.6666666666666665,21.6,116.39415024088525,98.35906059739665,0.5086096226473895,119.72466098870552,105.24273283374168,0.5435375615763547,0.8333333333333334,12.266666666666667,0.75,9.5,15.6
2003,1277,68,1196,46,7,2,107.01249434552983,97.01771922452129,0.5015373608159884,104.8672315440816,84.21477604164772,0.5192784380305603,0.6129032258064516,6.258064516129032,0.75,13.25,31.4,116.15505642121022,99.31705854871674,0.5545693698246338,0.0,0.0,0.0,0.7741935483870968,11.225806451612904,0.0,-2.3333333333333335,7.8
2003,1338,74,1231,52,2,7,114.0166221379156,90.26724505263392,0.5635493866123382,115.3989337033587,94.63266306015235,0.5532296407296408,0.8666666666666667,15.766666666666667,1.0,12.833333333333334,2.8,111.55561893925527,106.28114360315803,0.5007231363452628,117.82569511866677,107.60784983706424,0.4935944879828251,0.625,3.53125,0.6,6.0,38.6
2003,1393,68,1329,56,3,6,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,104.57255246168295,95.02145602666349,0.4876913192600635,99.3780804480377,95.37179141051247,0.4533192090395481,0.6896551724137931,6.517241379310345,0.3333333333333333,3.6666666666666665,26.6
2003,1400,77,1345,67,1,9,115.64459462535923,100.74065358947072,0.49582739457554525,116.69793238344596,111.50363715740316,0.5038024164889837,0.7857142857142857,10.178571428571429,0.6666666666666666,2.6666666666666665,7.6,106.6621037797962,97.37092603289751,0.4813904157769108,87.0015048908954,90.13669425633307,0.4212765957446808,0.6428571428571429,6.5,0.5,-2.0,37.6
2003,1112,88,1323,71,1,5,115.23294397676186,95.11751313261982,0.5176315318357815,108.37379633916048,101.57046138333651,0.45896464646464646,0.8928571428571429,14.964285714285714,0.6666666666666666,4.333333333333333,2.6,114.34625739158474,101.71595740310346,0.5194162502480917,120.97520447357715,121.70483382609525,0.5700674636051604,0.7096774193548387,8.903225806451612,0.3333333333333333,-0.3333333333333333,22.4
2003,1242,69,1181,65,2,3,113.99101641528397,92.94697814383713,0.5254612448675793,111.59266821399767,102.47153090124095,0.5261612127791563,0.7666666666666667,14.966666666666667,0.75,6.0,5.0,115.78344436790006,99.59810332917574,0.5217445885068213,117.47825040524458,108.0079134969289,0.5427297426534515,0.8,11.566666666666666,0.6666666666666666,6.333333333333333,8.4
2003,1246,63,1458,57,1,5,115.94764945201406,96.23821772607981,0.5375903054382503,114.09020241065662,87.17831400319405,0.539747047115594,0.90625,13.437500000000002,1.0,19.5,1.0,116.32309815507041,96.39389579958065,0.5257351431464357,107.77748606761956,107.35757657562901,0.5193569760838014,0.7586206896551724,12.03448275862069,0.6666666666666666,0.3333333333333333,18.4
2003,1266,77,1338,74,3,2,120.05101928615393,103.19110549182663,0.5367233755253247,107.52028432322761,104.89153010973465,0.5131993695823484,0.8214285714285714,10.714285714285714,0.5,1.0,13.6,114.0166221379156,90.26724505263392,0.5635493866123382,115.3989337033587,94.63266306015235,0.5532296407296408,0.8666666666666667,15.766666666666667,1.0,12.833333333333334,2.8
2003,1277,60,1268,58,7,6,107.01249434552983,97.01771922452129,0.5015373608159884,104.8672315440816,84.21477604164772,0.5192784380305603,0.6129032258064516,6.258064516129032,0.75,13.25,31.4,113.74102672339293,94.26494020063133,0.5195925288116141,102.38091158882435,106.90343346714201,0.465494227994228,0.6785714285714286,13.928571428571429,0.3333333333333333,-3.6666666666666665,21.6
2003,1328,65,1139,54,1,12,113.38961218345592,96.44599350564944,0.512123570480956,108.67130605067769,95.0708968666574,0.5188518518518519,0.8,11.0,0.8,8.8,7.4,117.46029768821492,103.55121862067818,0.5621366226538963,92.83221647766032,102.7647867972529,0.4684807256235828,0.8275862068965517,7.655172413793103,0.5,-7.0,43.4
2003,1393,79,1120,78,3,10,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,106.91828754385666,100.69807743175443,0.5210959598918373,92.805549128807,98.11132451861133,0.4288676999883897,0.6333333333333333,4.533333333333333,0.5,-3.5,44.4
2003,1400,82,1163,78,1,5,115.64459462535923,100.74065358947072,0.49582739457554525,116.69793238344596,111.50363715740316,0.5038024164889837,0.7857142857142857,10.178571428571429,0.6666666666666666,2.6666666666666665,7.6,112.69615948146308,100.97391784953224,0.5242372118190726,108.6857638819442,100.75524312944947,0.5167592089130993,0.7,8.633333333333333,0.5,5.833333333333333,23.0
2003,1242,78,1112,75,2,1,113.99101641528397,92.94697814383713,0.5254612448675793,111.59266821399767,102.47153090124095,0.5261612127791563,0.7666666666666667,14.966666666666667,0.75,6.0,5.0,115.23294397676186,95.11751313261982,0.5176315318357815,108.37379633916048,101.57046138333651,0.45896464646464646,0.8928571428571429,14.964285714285714,0.6666666666666666,4.333333333333333,2.6
2003,1266,83,1246,69,3,1,120.05101928615393,103.19110549182663,0.5367233755253247,107.52028432322761,104.89153010973465,0.5131993695823484,0.8214285714285714,10.714285714285714,0.5,1.0,13.6,115.94764945201406,96.23821772607981,0.5375903054382503,114.09020241065662,87.17831400319405,0.539747047115594,0.90625,13.437500000000002,1.0,19.5,1.0
2003,1393,63,1328,47,3,1,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,113.38961218345592,96.44599350564944,0.512123570480956,108.67130605067769,95.0708968666574,0.5188518518518519,0.8,11.0,0.8,8.8,7.4
2003,1400,85,1277,76,1,7,115.64459462535923,100.74065358947072,0.49582739457554525,116.69793238344596,111.50363715740316,0.5038024164889837,0.7857142857142857,10.178571428571429,0.6666666666666666,2.6666666666666665,7.6,107.01249434552983,97.01771922452129,0.5015373608159884,104.8672315440816,84.21477604164772,0.5192784380305603,0.6129032258064516,6.258064516129032,0.75,13.25,31.4
2003,1242,94,1266,61,2,3,113.99101641528397,92.94697814383713,0.5254612448675793,111.59266821399767,102.47153090124095,0.5261612127791563,0.7666666666666667,14.966666666666667,0.75,6.0,5.0,120.05101928615393,103.19110549182663,0.5367233755253247,107.52028432322761,104.89153010973465,0.5131993695823484,0.8214285714285714,10.714285714285714,0.5,1.0,13.6
2003,1393,95,1400,84,3,1,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,115.64459462535923,100.74065358947072,0.49582739457554525,116.69793238344596,111.50363715740316,0.5038024164889837,0.7857142857142857,10.178571428571429,0.6666666666666666,2.6666666666666665,7.6
2003,1393,81,1242,78,3,2,114.37506475510145,100.14356553039818,0.5151514400578244,110.03275290229152,108.15712958687877,0.4821729573496552,0.8275862068965517,10.206896551724139,0.75,1.25,13.4,113.99101641528397,92.94697814383713,0.5254612448675793,111.59266821399767,102.47153090124095,0.5261612127791563,0.7666666666666667,14.966666666666667,0.75,6.0,5.0
2004,1197,72,1250,57,16,16,103.4882575817977,105.50238909542686,0.49559926552338474,101.71011316048163,98.5662249330592,0.4976667868734223,0.4666666666666667,-1.8666666666666667,0.6,1.8,273.8,103.01147415240663,98.69825330317397,0.48490700241130213,95.2731068978715,92.46132777873189,0.4688089934304916,0.6428571428571429,2.1785714285714284,0.75,1.0,205.6
2004,1104,65,1356,64,8,9,111.30811755905265,104.46474746381743,0.5171790336710953,116.81966173246178,102.95170089091918,0.5186587084226404,0.5862068965517241,4.758620689655173,0.5,9.0,35.0,111.30608853572757,98.12155071585526,0.4961492963789903,108.18424168796575,107.55128747825216,0.44618677817602553,0.8620689655172413,8.379310344827585,0.3333333333333333,1.3333333333333333,37.8
2004,1163,70,1436,53,2,15,116.2538149547948,94.79535820827773,0.5316760607036152,112.43600896530818,101.18764663544773,0.4907236729817376,0.8181818181818182,15.151515151515152,0.8,7.8,7.4,105.51988590774182,98.77663884905648,0.4850349693708671,103.51497064982428,88.82635492386466,0.43743397262222306,0.7333333333333333,4.3,0.75,8.75,144.0
2004,1177,76,1173,69,7,10,112.68386115555232,107.28105489981004,0.5193654893603011,120.10381811352256,108.8910181958627,0.5180269388614123,0.7,3.2,0.8,7.0,45.4,109.81722468995764,103.53995143535528,0.5182878097697267,104.26915051357926,101.81239712031983,0.49497833139398806,0.75,3.875,0.6,1.6,52.4
2004,1181,96,1106,61,1,16,117.92128959565713,95.6353953147469,0.5350832224027535,110.68473505235129,105.41549382772905,0.49871658241840794,0.84375,14.78125,0.6666666666666666,3.0,1.6,99.28704792366001,98.12413439598889,0.48284447924998625,101.73152385983424,87.40860904892695,0.49316641231003394,0.5333333333333333,0.8333333333333334,1.0,9.333333333333334,267.8
2004,1211,76,1434,49,2,15,123.59987438739317,98.69788506812738,0.5783941658170365,118.61423676249848,107.56648031696383,0.48271103896103895,0.9310344827586207,16.413793103448278,1.0,7.0,7.2,105.13703855892831,103.86644899244251,0.49587622580783075,116.8461151573271,104.27629517697343,0.5614236999147485,0.5862068965517241,0.8275862068965517,1.0,8.5,135.8
2004,1264,75,1196,60,12,5,112.9943251181022,96.94222207452043,0.4945509479936891,124.04307728278188,104.93451343763775,0.5459893048128343,0.8275862068965517,10.89655172413793,1.0,12.333333333333334,56.0,115.4435514654858,104.01432373076194,0.557426277512013,116.37682383817405,115.53785088199092,0.5685500350421533,0.6666666666666666,7.833333333333333,0.6,-0.8,19.6
2004,1268,86,1431,83,4,13,107.28501210827613,99.28092928381939,0.4841158079683539,114.28335539340196,108.15964879876876,0.4957380561308291,0.6333333333333333,5.6,1.0,4.4,17.2,113.29378023553245,100.78035402009452,0.5270748983673973,100.10678808492673,101.18811553151477,0.4554423822669164,0.7586206896551724,8.241379310344827,0.5,-0.25,49.6
2004,1305,72,1277,66,10,7,112.7977520786675,98.76897085040459,0.4984669428613174,115.23017066561756,92.29632860394781,0.45371041065070916,0.7333333333333333,9.333333333333334,1.0,14.2,28.6,114.29178652107096,107.64127971701151,0.5641554464812925,115.21914796082007,110.93781677657203,0.5890173692427791,0.6206896551724138,4.103448275862069,0.3333333333333333,2.3333333333333335,39.6
2004,1314,63,1102,52,6,11,112.73101193691014,102.5426519885976,0.5162198870058093,108.41154615018749,101.28293424729662,0.5018481084887334,0.6428571428571429,7.607142857142857,0.5,4.25,13.2,115.56650402945733,97.15730103506579,0.5867866856366024,103.22443617630644,99.93105853692283,0.5262820512820513,0.7857142857142857,9.75,0.6666666666666666,1.6666666666666667,47.2
2004,1371,80,1112,76,8,9,111.37208414804597,99.33238680465699,0.5155616606265973,102.23917128913621,112.10509164100876,0.4096720630967206,0.6785714285714286,7.821428571428571,0.3333333333333333,-7.0,34.2,119.46241572643227,107.29139136649177,0.5430602354080427,114.8307432660642,105.23218215555409,0.5091095945083014,0.6896551724137931,9.10344827586207,0.6666666666666666,7.666666666666667,33.6
2004,1386,82,1251,63,1,16,119.03636383020614,94.05605366492368,0.5690231025759619,106.65247494796566,96.19511244043576,0.4651098901098901,0.9642857142857143,16.285714285714285,0.5,6.0,4.2,102.77185165663818,99.99598001862459,0.48115910308267945,118.05514721534745,86.39265400453782,0.49854166666666666,0.5483870967741935,1.7419354838709677,1.0,22.0,186.4
2004,1390,71,1427,45,1,16,114.16631073658299,93.59254328606504,0.5327107285812949,105.77559910684276,95.91228910746163,0.5263708360238033,0.9666666666666667,13.233333333333333,0.8,5.6,6.2,103.43700906051201,104.57350596926187,0.4944743758493713,115.20319367800298,105.61710410478904,0.5598457622042528,0.5714285714285714,-0.21428571428571427,1.0,7.4,214.2
