,Opp_Score,Opp_FGM,Opp_FGA,Opp_FGM3,Opp_FGA3,Opp_FTM,Opp_FTA,Opp_OR,Opp_DR,Opp_Ast,Opp_TO,Opp_Stl,Opp_Blk,Opp_PF,Opp_MOV,Opp_OppScore,Opp_TotPoss,Opp_OffEff,Opp_DeffEff,Opp_FT%,Opp_Seed,Opp_AvgRank,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,MOV,OppScore,TotPoss,OffEff,DeffEff,FT%,Seed,AvgRank,Win
20,74.8,26.285714285714285,54.42857142857143,9.371428571428572,24.571428571428573,12.857142857142858,16.6,7.514285714285714,21.885714285714286,13.8,9.428571428571429,5.942857142857143,2.7714285714285714,15.114285714285714,17.041666666666668,2294.0,2204.4,0.8420168067226891,0.9609415867480384,0.774526678141136,7,21.5,85.03225806451613,28.806451612903224,61.935483870967744,9.0,22.35483870967742,18.419354838709676,23.419354838709676,13.64516129032258,23.096774193548388,14.67741935483871,13.290322580645162,7.741935483870968,3.0,22.258064516129032,17.157894736842106,2412.0,2199.4,0.8343702579666161,0.9118573797678275,0.7865013774104683,10,25.25,0
21,72.26666666666667,24.366666666666667,54.833333333333336,9.133333333333333,24.933333333333334,14.4,18.833333333333332,11.833333333333334,21.9,14.433333333333334,11.433333333333334,7.166666666666667,2.4,14.566666666666666,13.461538461538462,1831.0,1859.0,0.8574723247232472,1.0152921900600764,0.7646017699115044,5,16.333333333333332,76.61290322580645,27.322580645161292,57.67741935483871,7.225806451612903,18.70967741935484,14.741935483870968,20.870967741935484,12.32258064516129,22.612903225806452,12.580645161290322,13.96774193548387,7.645161290322581,3.6451612903225805,21.096774193548388,15.48,2019.0,2097.8,0.8832842105263159,1.0390292223873205,0.7063369397217929,12,49.333333333333336,1
22,73.9375,25.40625,61.71875,6.65625,20.90625,16.46875,24.9375,16.84375,19.9375,14.53125,13.0625,10.9375,2.84375,23.34375,14.91304347826087,2139.0,2173.2,0.9185122569737953,1.0159887798036464,0.6604010025062657,5,22.0,74.91176470588235,25.970588235294116,55.411764705882355,5.4411764705882355,15.558823529411764,17.529411764705884,24.264705882352942,12.911764705882353,25.264705882352942,14.705882352941176,10.617647058823529,6.5588235294117645,6.882352941176471,17.029411764705884,20.941176470588236,1835.0,2136.0,0.8386336866902238,1.164032697547684,0.7224242424242424,1,1.0,1
23,67.2258064516129,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193548,16.258064516129032,22.129032258064516,10.67741935483871,24.258064516129032,13.612903225806452,14.548387096774194,6.387096774193548,3.7096774193548385,20.032258064516128,14.789473684210526,1890.0,1978.4,0.9493282149712092,1.0467724867724868,0.7346938775510204,7,33.25,78.85714285714286,28.0,62.42857142857143,5.857142857142857,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857142,14.5,13.428571428571429,6.392857142857143,3.857142857142857,20.357142857142858,14.818181818181818,1923.0,1937.4,0.8774456521739131,1.0074882995319814,0.7147147147147147,1,6.25,1
24,70.0,25.483870967741936,55.903225806451616,5.0,12.709677419354838,14.03225806451613,22.129032258064516,13.290322580645162,22.161290322580644,14.774193548387096,12.580645161290322,7.67741935483871,2.7419354838709675,17.64516129032258,12.041666666666666,1938.0,1985.4,0.9149308755760369,1.0244582043343653,0.6341107871720116,13,64.0,74.85714285714286,26.928571428571427,58.142857142857146,5.75,17.178571428571427,15.25,21.571428571428573,12.071428571428571,26.5,17.25,14.428571428571429,6.892857142857143,4.928571428571429,20.464285714285715,13.65,1909.0,1935.6,0.9234732824427481,1.0139339968569931,0.706953642384106,4,22.0,1
25,79.5,28.0,57.6875,7.78125,20.6875,15.71875,20.6875,10.46875,28.90625,13.875,11.34375,5.0,3.0,17.59375,17.48,2136.0,2138.8,0.8407232704402516,1.0013108614232211,0.7598187311178247,11,25.0,74.84848484848484,26.424242424242426,58.696969696969695,6.121212121212121,17.363636363636363,15.878787878787879,23.848484848484848,12.878787878787879,27.151515151515152,13.545454545454545,13.848484848484848,7.2727272727272725,4.666666666666667,18.666666666666668,11.6,2237.0,2283.8,0.9246153846153847,1.0209208761734467,0.6658195679796697,6,22.5,0
26,70.18518518518519,24.0,51.51851851851852,9.0,21.85185185185185,13.185185185185185,18.77777777777778,9.333333333333334,24.185185185185187,14.851851851851851,13.0,7.185185185185185,2.1481481481481484,17.77777777777778,15.681818181818182,1604.0,1692.8,0.8932981530343007,1.0553615960099751,0.7021696252465484,11,44.25,68.72413793103448,24.655172413793103,55.41379310344828,4.862068965517241,12.96551724137931,14.551724137931034,22.344827586206897,12.379310344827585,24.06896551724138,12.241379310344827,14.655172413793103,8.793103448275861,5.586206896551724,20.137931034482758,13.8,1804.0,1932.2,0.9694932262920221,1.0710643015521064,0.6512345679012346,6,26.5,1
27,71.03448275862068,22.482758620689655,52.758620689655174,7.9655172413793105,20.75862068965517,18.103448275862068,23.448275862068964,11.793103448275861,23.79310344827586,11.586206896551724,14.482758620689655,5.793103448275862,1.896551724137931,19.448275862068964,11.736842105263158,1933.0,1880.0,0.912621359223301,0.9725814795654423,0.7720588235294118,15,117.25,71.03125,26.09375,57.0,5.78125,17.21875,13.0625,18.65625,12.59375,24.6875,13.21875,11.03125,6.1875,4.71875,15.1875,13.8,1885.0,2012.8,0.8855257369115705,1.0677984084880636,0.7001675041876047,2,4.5,1
28,73.6470588235294,26.647058823529413,57.23529411764706,8.970588235294118,24.705882352941178,11.382352941176471,17.323529411764707,8.647058823529411,24.676470588235293,14.588235294117647,9.176470588235293,6.176470588235294,3.088235294117647,15.705882352941176,14.962962962962964,2160.0,2199.6,0.8784345047923322,1.0183333333333333,0.6570458404074703,3,9.0,77.42424242424242,27.575757575757574,59.18181818181818,8.636363636363637,22.333333333333332,13.636363636363637,19.03030303030303,11.848484848484848,26.727272727272727,14.909090909090908,12.151515151515152,6.424242424242424,3.121212121212121,21.03030303030303,17.846153846153847,2142.0,2214.2,0.8666144814090019,1.0337068160597571,0.7165605095541401,6,17.5,0
29,79.0,28.5625,60.96875,7.28125,20.0,14.59375,21.0625,12.1875,26.0,15.8125,12.8125,6.28125,3.5,17.75,12.904761904761905,2346.0,2240.6,0.8863132911392405,0.9550724637681159,0.6928783382789317,8,28.5,81.21875,29.28125,62.28125,7.875,21.15625,14.78125,21.125,12.1875,23.5,16.15625,12.1875,7.5,3.8125,18.15625,15.523809523809524,2383.0,2263.4,0.8708734128510967,0.9498111624003357,0.6997041420118343,9,43.5,0
30,64.59375,23.21875,52.53125,5.46875,15.59375,12.6875,17.25,10.03125,22.15625,12.1875,12.25,5.84375,1.53125,17.46875,10.565217391304348,1972.0,1972.8,0.9544267053701015,1.0004056795131846,0.7355072463768116,14,88.0,71.1470588235294,25.88235294117647,54.94117647058823,6.0588235294117645,16.176470588235293,13.323529411764707,20.0,12.205882352941176,23.558823529411764,17.441176470588236,11.705882352941176,5.323529411764706,3.4705882352941178,16.470588235294116,13.592592592592593,2123.0,2123.0,0.8776353865233567,1.0,0.6661764705882353,3,11.0,1
31,70.21212121212122,24.363636363636363,57.09090909090909,7.242424242424242,21.727272727272727,14.242424242424242,20.90909090909091,12.696969696969697,21.545454545454547,12.93939393939394,13.212121212121213,9.454545454545455,2.696969696969697,19.757575757575758,11.384615384615385,2068.0,2177.0,0.9395770392749244,1.0527079303675049,0.6811594202898551,13,62.5,66.75,23.875,52.09375,8.125,23.03125,10.875,15.0625,8.5,22.09375,12.75,10.9375,4.96875,2.09375,15.75,10.608695652173912,1992.0,1937.8,0.9072097378277153,0.9727911646586345,0.7219917012448133,4,21.75,0
32,73.73333333333333,26.5,57.733333333333334,6.533333333333333,19.333333333333332,14.2,21.4,12.7,22.9,15.266666666666667,13.033333333333333,9.4,4.433333333333334,16.8,16.16,1857.0,1998.8,0.9036166365280289,1.0763597199784598,0.6635514018691588,2,9.5,67.36666666666666,23.7,46.6,4.333333333333333,11.766666666666667,15.633333333333333,21.366666666666667,10.633333333333333,23.333333333333332,14.433333333333334,14.433333333333334,5.933333333333334,2.8333333333333335,14.466666666666667,14.64,1708.0,1768.4,0.8750123701138051,1.0353629976580796,0.7316692667706708,6,22.5,0
33,71.34285714285714,25.685714285714287,58.371428571428574,6.057142857142857,18.114285714285714,13.914285714285715,20.6,14.542857142857143,24.2,14.542857142857143,12.628571428571428,8.885714285714286,6.2,16.17142857142857,18.384615384615383,2103.0,2264.4,0.9068482178614338,1.0767475035663339,0.6754507628294036,4,11.5,67.54838709677419,25.322580645161292,56.774193548387096,4.032258064516129,13.258064516129032,12.870967741935484,17.741935483870968,10.96774193548387,26.225806451612904,14.064516129032258,12.548387096774194,5.774193548387097,4.741935483870968,16.322580645161292,10.75,1996.0,2029.0,0.9689589302769819,1.0165330661322645,0.7254545454545455,12,55.25,0
34,78.0625,27.4375,58.375,7.25,19.375,15.9375,23.0,11.375,26.09375,15.78125,15.46875,8.84375,4.84375,21.21875,18.304347826086957,2153.0,2293.4,0.9180944755804644,1.0652113330236879,0.6929347826086957,3,9.0,68.75,24.25,53.46875,3.75,11.75,16.5,24.3125,12.8125,23.71875,15.90625,13.375,7.03125,3.03125,15.90625,10.521739130434783,2040.0,2040.2,0.9273636363636364,1.0000980392156864,0.6786632390745502,6,35.75,0
35,69.3529411764706,24.823529411764707,55.588235294117645,6.705882352941177,19.11764705882353,13.0,18.558823529411764,9.676470588235293,24.558823529411764,15.117647058823529,11.647058823529411,7.235294117647059,4.823529411764706,17.352941176470587,17.0,2010.0,2209.4,0.936980491942324,1.0992039800995026,0.7004754358161648,5,13.666666666666666,77.3225806451613,27.387096774193548,58.25806451612903,4.741935483870968,13.67741935483871,17.806451612903224,26.29032258064516,14.225806451612904,28.516129032258064,15.387096774193548,12.67741935483871,5.806451612903226,8.0,12.903225806451612,16.77777777777778,1983.0,2084.0,0.8694201084689195,1.0509329299041856,0.6773006134969325,1,2.6666666666666665,1
36,79.25,27.0,55.125,8.84375,21.96875,16.40625,22.34375,7.3125,25.21875,15.09375,12.125,4.0,2.78125,16.40625,12.136363636363637,2381.0,2204.0,0.8690851735015773,0.9256614867702646,0.7342657342657343,9,40.25,71.94117647058823,26.205882352941178,58.0,7.5588235294117645,21.264705882352942,11.970588235294118,18.58823529411765,12.352941176470589,24.970588235294116,13.529411764705882,10.970588235294118,6.882352941176471,3.5588235294117645,15.735294117647058,17.84,2088.0,2177.8,0.890351594439902,1.0430076628352491,0.6439873417721519,8,21.25,1
37,73.40625,27.125,58.4375,3.6875,10.875,15.46875,20.96875,11.3125,22.6875,14.75,12.46875,8.25,3.53125,16.71875,15.045454545454545,2126.0,2175.4,0.9260962111536825,1.023236124176858,0.7377049180327869,8,30.75,77.78571428571429,27.178571428571427,56.785714285714285,9.75,23.964285714285715,13.678571428571429,19.464285714285715,9.678571428571429,23.25,16.535714285714285,11.714285714285714,9.142857142857142,3.5714285714285716,17.035714285714285,17.62962962962963,1722.0,1865.0,0.8562901744719926,1.0830429732868758,0.7027522935779816,1,2.75,1
38,85.03225806451613,28.806451612903224,61.935483870967744,9.0,22.35483870967742,18.419354838709676,23.419354838709676,13.64516129032258,23.096774193548388,14.67741935483871,13.290322580645162,7.741935483870968,3.0,22.258064516129032,17.157894736842106,2412.0,2199.4,0.8343702579666161,0.9118573797678275,0.7865013774104683,10,25.25,74.8,26.285714285714285,54.42857142857143,9.371428571428572,24.571428571428573,12.857142857142858,16.6,7.514285714285714,21.885714285714286,13.8,9.428571428571429,5.942857142857143,2.7714285714285714,15.114285714285714,17.041666666666668,2294.0,2204.4,0.8420168067226891,0.9609415867480384,0.774526678141136,7,21.5,1
39,68.71875,23.34375,55.1875,7.375,19.9375,14.65625,20.75,11.25,21.375,13.375,12.90625,8.5,4.28125,19.59375,11.75,1958.0,2084.6,0.9479763528876761,1.0646578140960163,0.7063253012048193,6,28.666666666666668,80.73333333333333,27.9,61.6,8.433333333333334,22.4,16.5,22.266666666666666,11.733333333333333,25.6,11.933333333333334,12.6,7.366666666666666,4.4,20.9,12.95,2234.0,2141.2,0.8840627580511973,0.9584601611459265,0.7410179640718563,11,39.333333333333336,0
40,79.5,28.0,57.6875,7.78125,20.6875,15.71875,20.6875,10.46875,28.90625,13.875,11.34375,5.0,3.0,17.59375,17.48,2136.0,2138.8,0.8407232704402516,1.0013108614232211,0.7598187311178247,11,25.0,76.48484848484848,26.848484848484848,55.484848484848484,7.515151515151516,20.848484848484848,15.272727272727273,21.303030303030305,9.515151515151516,27.333333333333332,15.272727272727273,12.151515151515152,5.2727272727272725,4.212121212121212,15.666666666666666,14.56,2277.0,2199.2,0.8713153724247226,0.9658322353974527,0.716927453769559,3,23.0,0
41,81.33333333333333,29.066666666666666,62.1,5.3,14.8,17.9,25.5,16.3,28.666666666666668,15.933333333333334,14.2,6.633333333333334,9.333333333333334,15.4,18.48148148148148,1963.0,2106.0,0.8631147540983607,1.0728476821192052,0.7019607843137254,1,2.0,70.45454545454545,25.90909090909091,57.484848484848484,7.636363636363637,21.484848484848484,11.0,16.757575757575758,12.666666666666666,23.21212121212121,14.181818181818182,13.393939393939394,5.96969696969697,3.090909090909091,16.90909090909091,13.285714285714286,2165.0,2142.2,0.9213763440860214,0.9894688221709006,0.6564195298372514,8,33.666666666666664,0
42,74.85714285714286,26.928571428571427,58.142857142857146,5.75,17.178571428571427,15.25,21.571428571428573,12.071428571428571,26.5,17.25,14.428571428571429,6.892857142857143,4.928571428571429,20.464285714285715,13.65,1909.0,1935.6,0.9234732824427481,1.0139339968569931,0.706953642384106,4,22.0,74.55172413793103,27.551724137931036,62.172413793103445,6.482758620689655,19.620689655172413,12.96551724137931,19.82758620689655,12.344827586206897,22.689655172413794,17.586206896551722,13.620689655172415,11.758620689655173,3.7241379310344827,20.93103448275862,14.4,1943.0,2070.0,0.9574468085106383,1.065362840967576,0.6539130434782608,9,40.25,0
43,65.94117647058823,23.058823529411764,50.970588235294116,5.5,15.088235294117647,14.323529411764707,21.58823529411765,10.911764705882353,24.647058823529413,13.088235294117647,10.205882352941176,5.323529411764706,3.9705882352941178,16.058823529411764,15.107142857142858,1880.0,2002.6,0.8932203389830508,1.0652127659574468,0.6634877384196185,1,4.75,75.94117647058823,27.264705882352942,57.44117647058823,8.058823529411764,20.58823529411765,13.352941176470589,19.264705882352942,11.058823529411764,26.0,17.0,11.441176470588236,6.9411764705882355,4.823529411764706,18.88235294117647,15.884615384615385,2221.0,2228.0,0.8628969790859798,1.0031517334533995,0.6931297709923664,4,8.5,1
44,70.72413793103448,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586206,22.551724137931036,13.310344827586206,10.517241379310345,6.9655172413793105,2.8275862068965516,14.827586206896552,18.272727272727273,1702.0,1794.6,0.8749878108239882,1.054406580493537,0.7411347517730497,5,18.25,73.51612903225806,26.387096774193548,57.03225806451613,6.645161290322581,18.322580645161292,14.096774193548388,19.387096774193548,11.161290322580646,25.806451612903224,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292,14.136363636363637,2023.0,2106.4,0.9242650285212813,1.041225902125556,0.7271214642262895,13,58.0,0
